original_path,new_path,action,file_size_bytes,sha256_before,sha256_after,status,notes
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154922_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154922_Messages.jpg,copied,382087,6923b4a44bf142d29e852640e5650c6d120e24e8abc69df22f45c0bced5d776b,6923b4a44bf142d29e852640e5650c6d120e24e8abc69df22f45c0bced5d776b,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154934_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154934_Messages.jpg,copied,303864,3bd7a35dadc6e8054c9cfbe4c713c25c4c98422510630c05ae1378da4b9b2558,3bd7a35dadc6e8054c9cfbe4c713c25c4c98422510630c05ae1378da4b9b2558,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154941_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154941_Messages.jpg,copied,289889,f8a4db45b6f804c306ea648c3b58e3655f595a47e6ed31f3aea5f99ab89ce60d,f8a4db45b6f804c306ea648c3b58e3655f595a47e6ed31f3aea5f99ab89ce60d,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154953_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_154953_Messages.jpg,copied,266011,e7878b1ee54b8d621d70430523a0a1018dfacfc6675e13cb6b65ee85d3c948a9,e7878b1ee54b8d621d70430523a0a1018dfacfc6675e13cb6b65ee85d3c948a9,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155005_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155005_Messages.jpg,copied,434498,5c8eb1981d9b9c5d04da3058e599287a15f909c3eb3af89e96ee7ffdf00d4893,5c8eb1981d9b9c5d04da3058e599287a15f909c3eb3af89e96ee7ffdf00d4893,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155018_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155018_Messages.jpg,copied,384197,fdd4300babe226a50adb1b16fd79182dfa1905257e09adb3021db97381dd30f4,fdd4300babe226a50adb1b16fd79182dfa1905257e09adb3021db97381dd30f4,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155046_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155046_Messages.jpg,copied,189396,b72244ce6a41d2914285b747bf6bef219870d1196ec73a23dd11734d0c2045d0,b72244ce6a41d2914285b747bf6bef219870d1196ec73a23dd11734d0c2045d0,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155123_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155123_Messages.jpg,copied,90748,4f038c20103a78699972e3c809c291775d4676603acb6b2d6148383ce90d981b,4f038c20103a78699972e3c809c291775d4676603acb6b2d6148383ce90d981b,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155145_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155145_Messages.jpg,copied,72100,92ef85072cb886d65460e670e885e8ac30c2bb24ece5827b11cb799ef9cc6fe2,92ef85072cb886d65460e670e885e8ac30c2bb24ece5827b11cb799ef9cc6fe2,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155156_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155156_Messages.jpg,copied,62893,2373fb18e13527002cd2a18fe4a1315d71fffeb010d93e5348f8f496de5e2ab3,2373fb18e13527002cd2a18fe4a1315d71fffeb010d93e5348f8f496de5e2ab3,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155221_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155221_Messages.jpg,copied,287399,be7200410051e18a1d253c9650baf2c85fd59c595f6c934eafe4abf97139af79,be7200410051e18a1d253c9650baf2c85fd59c595f6c934eafe4abf97139af79,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155231_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155231_Messages.jpg,copied,330351,38d52a71d4cda076939d56cbbc34f8bc58f1751a7de1d3c735c8fb13caf2bea2,38d52a71d4cda076939d56cbbc34f8bc58f1751a7de1d3c735c8fb13caf2bea2,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155240_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155240_Messages.jpg,copied,391567,133cca6a4cadc08a6c35f6a895b8db81ce259517f817df9c091591656a9341f3,133cca6a4cadc08a6c35f6a895b8db81ce259517f817df9c091591656a9341f3,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155308_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155308_Messages.jpg,copied,421187,a81baad26e0129ce757f46af763e6d6ed9620853cc4698ac9c11fb449ade4cc1,a81baad26e0129ce757f46af763e6d6ed9620853cc4698ac9c11fb449ade4cc1,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155328_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_155328_Messages.jpg,copied,425668,fdee13e1d2ac2ee48b652eb57c8391b2dbb3196ce4a645cc52ee8690953b8cec,fdee13e1d2ac2ee48b652eb57c8391b2dbb3196ce4a645cc52ee8690953b8cec,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160139_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160139_Messages.jpg,copied,428270,76ad14bae37c953e0384ad42b51617e9f537f99ea3d636b926e7ef8eaf07c586,76ad14bae37c953e0384ad42b51617e9f537f99ea3d636b926e7ef8eaf07c586,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160152_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160152_Messages.jpg,copied,413492,541c15b6b3d9c41b2755f02dacbd77dc7780a02a6506b4833941eed1437ffa59,541c15b6b3d9c41b2755f02dacbd77dc7780a02a6506b4833941eed1437ffa59,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160204_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160204_Messages.jpg,copied,211753,cf1acf2d0c6a30531bd6586e66d92da5ffd28f6d6361642555dd1c0ada38cee4,cf1acf2d0c6a30531bd6586e66d92da5ffd28f6d6361642555dd1c0ada38cee4,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160208_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160208_Messages.jpg,copied,422317,cc4b806960bc3b9713db4973afaa03b0488bb8288434035cb199c7dc024f0bcc,cc4b806960bc3b9713db4973afaa03b0488bb8288434035cb199c7dc024f0bcc,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160546_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160546_Messages.jpg,copied,67813,0e3b5ab6a678b47ce9669ccadc8dcf02c9c58c136e6a91d0fa0fb9cbb3476509,0e3b5ab6a678b47ce9669ccadc8dcf02c9c58c136e6a91d0fa0fb9cbb3476509,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160604_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160604_Messages.jpg,copied,206445,bfddf86e3ff28034290f2a1d690399e4bc21a0bd277d900bb62fdee04f19ac43,bfddf86e3ff28034290f2a1d690399e4bc21a0bd277d900bb62fdee04f19ac43,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160635_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160635_Messages.jpg,copied,39178,ca9886d46e3e504713dc620e1c0503e9d8ef69831241ee3486f756348ec2c79f,ca9886d46e3e504713dc620e1c0503e9d8ef69831241ee3486f756348ec2c79f,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160647_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160647_Messages.jpg,copied,153554,1832726ab0ff330e4018c2fc02a69ff5c186413a148a219411f242d0dd5c1e18,1832726ab0ff330e4018c2fc02a69ff5c186413a148a219411f242d0dd5c1e18,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160721_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160721_Messages.jpg,copied,217125,57a0e30a5718fc17e8e901c4921a0f3ec49a243ecb8389099fd9ae9720f97394,57a0e30a5718fc17e8e901c4921a0f3ec49a243ecb8389099fd9ae9720f97394,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160730_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160730_Messages.jpg,copied,228764,25ab72451f88898f4b758de28b74322490b02f3238f483f43812a74e55e1765a,25ab72451f88898f4b758de28b74322490b02f3238f483f43812a74e55e1765a,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160740_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160740_Messages.jpg,copied,227522,a700e48baf8ba0e48b5adef86b7f82d25aad585aea9c8bb0b4f2f0943cce7f1e,a700e48baf8ba0e48b5adef86b7f82d25aad585aea9c8bb0b4f2f0943cce7f1e,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160753_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160753_Messages.jpg,copied,236644,765367ce8965d3711bafdbbdb321255fbb380db6e6010572078ed3677ccdbe77,765367ce8965d3711bafdbbdb321255fbb380db6e6010572078ed3677ccdbe77,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160805_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160805_Messages.jpg,copied,242158,d9093ed637750163e4b4d4e7abf2fd2463690d480f6716ba984a4515bc53ac4a,d9093ed637750163e4b4d4e7abf2fd2463690d480f6716ba984a4515bc53ac4a,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160816_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160816_Messages.jpg,copied,244681,938630f40a2656d6ec7f892b35698f90fc7f3e011e3ae15344785b0353e15493,938630f40a2656d6ec7f892b35698f90fc7f3e011e3ae15344785b0353e15493,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160829_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160829_Messages.jpg,copied,242690,cc774204ed9533137cf6a14a458a319ecba0321275292396743a9dd82f58968b,cc774204ed9533137cf6a14a458a319ecba0321275292396743a9dd82f58968b,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160839_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160839_Messages.jpg,copied,235342,c97a2dc4c0ee104f002f0d9b4724a2ebdbfc43b79508266333274c84289cff26,c97a2dc4c0ee104f002f0d9b4724a2ebdbfc43b79508266333274c84289cff26,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160852_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160852_Messages.jpg,copied,232216,ba2ffc320b07bf98af73cc45afb0dc86780846c4d13d2c6f3f65450d4af32f2a,ba2ffc320b07bf98af73cc45afb0dc86780846c4d13d2c6f3f65450d4af32f2a,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160904_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160904_Messages.jpg,copied,240109,454ab081286e676a59160795feea33b2fe133ce2da8e9ba85f71f0f7ea03eb19,454ab081286e676a59160795feea33b2fe133ce2da8e9ba85f71f0f7ea03eb19,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160912_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160912_Messages.jpg,copied,215275,ccf7b933b037e4acb1ab21bb51ababec5bc9f57cbeb469fe82ac9d91f53fcd3f,ccf7b933b037e4acb1ab21bb51ababec5bc9f57cbeb469fe82ac9d91f53fcd3f,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160921_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160921_Messages.jpg,copied,208240,0035d5eb6a7681f3687e2ea963b977321809848259132289eda30d6766dcb99a,0035d5eb6a7681f3687e2ea963b977321809848259132289eda30d6766dcb99a,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160932_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160932_Messages.jpg,copied,231829,a20fbd2bca0474d93082b2097de067d548a461d255b040ccdc0ae047b459c580,a20fbd2bca0474d93082b2097de067d548a461d255b040ccdc0ae047b459c580,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160942_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160942_Messages.jpg,copied,235821,19fa0a353f64e234bb91de71109c73b18ad6384af44396f0f3026f2af5a5badb,19fa0a353f64e234bb91de71109c73b18ad6384af44396f0f3026f2af5a5badb,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160951_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_160951_Messages.jpg,copied,157963,b0cf1decd0c4b48968c6d342ad077aa0cc3cf05f42508a42050e2a3410d4bd0a,b0cf1decd0c4b48968c6d342ad077aa0cc3cf05f42508a42050e2a3410d4bd0a,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161146_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161146_Messages.jpg,copied,329586,9f8232e0d9e76ff5bfd523289dad429803729a71194b34a784e32ca484bbb148,9f8232e0d9e76ff5bfd523289dad429803729a71194b34a784e32ca484bbb148,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161157_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161157_Messages.jpg,copied,332013,3d72066c4066612e00dbaf564c71a04ec7a552c0d65d9f0116dab7abb90e57fd,3d72066c4066612e00dbaf564c71a04ec7a552c0d65d9f0116dab7abb90e57fd,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161205_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161205_Messages.jpg,copied,334768,48ef7cb2679f9bfb339c923f51d0e5ecb5296f07d6d390d88c4f3d8439f928f6,48ef7cb2679f9bfb339c923f51d0e5ecb5296f07d6d390d88c4f3d8439f928f6,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161214_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161214_Messages.jpg,copied,320764,9d4298390c1680eaa19938609c0995e75d111ee5f781d451639b50d675e20737,9d4298390c1680eaa19938609c0995e75d111ee5f781d451639b50d675e20737,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161223_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161223_Messages.jpg,copied,353808,3fd90bbb4ff4245e569e71f323d86a563a44f51664067d26c78eaf4a5f6c77f5,3fd90bbb4ff4245e569e71f323d86a563a44f51664067d26c78eaf4a5f6c77f5,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161232_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161232_Messages.jpg,copied,347070,801031e5efcbe79acfdcc0e0d4dc1e54657bf5bf8a51af34649ac6d600eb2f74,801031e5efcbe79acfdcc0e0d4dc1e54657bf5bf8a51af34649ac6d600eb2f74,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161240_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161240_Messages.jpg,copied,343556,ff33f18212955623b23fb7731faead73c7c2cf8e38bf62965dbb7d00602969f1,ff33f18212955623b23fb7731faead73c7c2cf8e38bf62965dbb7d00602969f1,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161252_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161252_Messages.jpg,copied,374079,ca8a8a46dd17a21d55a5807bc50ed951bab891352d4ba50b70a79e9216335d70,ca8a8a46dd17a21d55a5807bc50ed951bab891352d4ba50b70a79e9216335d70,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161302_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161302_Messages.jpg,copied,338861,2d69f098c9fb407f965eb885adba37fc39a0a656185b990522cc476f801574f0,2d69f098c9fb407f965eb885adba37fc39a0a656185b990522cc476f801574f0,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161314_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161314_Messages.jpg,copied,328340,eb628ae56e7f180ee4599bcd37515d8c9fcb4a42d0d8fc98107188650712dad1,eb628ae56e7f180ee4599bcd37515d8c9fcb4a42d0d8fc98107188650712dad1,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161323_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161323_Messages.jpg,copied,340895,c147b137e7bcdd509dd548f013bb724edbaf0b3cf8fce4bea5e28c7bc50d2ea6,c147b137e7bcdd509dd548f013bb724edbaf0b3cf8fce4bea5e28c7bc50d2ea6,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161333_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161333_Messages.jpg,copied,350497,06a2b065797e48c5818f1e93a898ef7a7705ae0e28a82ca50c977df81d726869,06a2b065797e48c5818f1e93a898ef7a7705ae0e28a82ca50c977df81d726869,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161342_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161342_Messages.jpg,copied,362654,868a66c3a796f81cb84d98ce15131c1f045e80586d032c84e39bc5a274863298,868a66c3a796f81cb84d98ce15131c1f045e80586d032c84e39bc5a274863298,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161350_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161350_Messages.jpg,copied,355712,60b874e9e75bfe4f279bbc9d709be0e8db446bf8a4410de77895bca8d4357928,60b874e9e75bfe4f279bbc9d709be0e8db446bf8a4410de77895bca8d4357928,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161358_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161358_Messages.jpg,copied,361144,6e80bc313a8285a8d786068e4a945f39beb4e787066cce73dc1be26a6dca024d,6e80bc313a8285a8d786068e4a945f39beb4e787066cce73dc1be26a6dca024d,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161406_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161406_Messages.jpg,copied,351646,b4bb3ac5ed04fde6d2f6f2b3d07e3f05ee4d282e64cd118077bdf24293abc99d,b4bb3ac5ed04fde6d2f6f2b3d07e3f05ee4d282e64cd118077bdf24293abc99d,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161414_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161414_Messages.jpg,copied,357337,91ed9d3bd256d6cb17e37ca0bea52532dff3cdd2abe19b32762a05638763988e,91ed9d3bd256d6cb17e37ca0bea52532dff3cdd2abe19b32762a05638763988e,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161422_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161422_Messages.jpg,copied,356265,f7fe291a4588deeb4f5968ed81d19fad7882573abe20214691334a74a0ad24a2,f7fe291a4588deeb4f5968ed81d19fad7882573abe20214691334a74a0ad24a2,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161450_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161450_Messages.jpg,copied,233215,a98981eb453ab1f7e6748cd0a0d65780499b93eef6ed0115dbaa5957e4252b9c,a98981eb453ab1f7e6748cd0a0d65780499b93eef6ed0115dbaa5957e4252b9c,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161459_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161459_Messages.jpg,copied,135102,f154c9ab3667785ba3940044e5e15bcc0afad73aefcb11d222b4575dfb047d18,f154c9ab3667785ba3940044e5e15bcc0afad73aefcb11d222b4575dfb047d18,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161512_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161512_Messages.jpg,copied,21776,a16be13999f66e8d48c1872611c8259dac628dba1d66ee20a3b208c3670b8799,a16be13999f66e8d48c1872611c8259dac628dba1d66ee20a3b208c3670b8799,ok,
data/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161726_Messages.jpg,data/00_raw_sources/manual_ham_drive/raw/drive_export/THESIS/PRECLEANED/Zabala - April 28/Screenshot_20260428_161726_Messages.jpg,copied,290816,843f35c1e843b2546486d929b648ba1173f38415e9b77ba521e9a6f3ebac4c34,843f35c1e843b2546486d929b648ba1173f38415e9b77ba521e9a6f3ebac4c34,ok,
data/manual_ham_drive/THESIS-20260510T114611Z-3-001.zip,data/00_raw_sources/manual_ham_drive/THESIS-20260510T114611Z-3-001.zip,copied,36721489,b08c80c97cd3c04971f194b9d0fcca743538406d74f49954e40684d958990606,b08c80c97cd3c04971f194b9d0fcca743538406d74f49954e40684d958990606,ok,
