generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
58,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
59,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
60,0.7412223417541507,0.2,0.7412223417541507,0.04203980416059494,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
61,0.741237741545451,0.2,0.741237741545451,0.041731808334589005,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
62,0.741237741545451,0.2,0.741237741545451,0.041731808334589005,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
63,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
64,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
65,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
66,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
67,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
68,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
69,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
70,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
71,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
72,0.7412384366846206,0.2,0.7412384366846206,0.041717905551195145,0.9731352718078382,0.9582806573957017,0.9110600361655492,0.02686472819216182,0.041719342604298354,0.16308470290771176,0.025284450063211117
73,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
74,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
75,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
76,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
77,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
78,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
79,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
80,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
81,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
82,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
83,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
84,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
