generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
56,0.7412076680035905,0.25,0.7412076680035905,0.023968219757080078,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
57,0.7412076680035905,0.25,0.7412076680035905,0.023968219757080078,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
58,0.7412224225746111,0.25,0.7412224225746111,0.023673128336668015,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
59,0.7412224225746111,0.25,0.7412224225746111,0.023673128336668015,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
60,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
61,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
62,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
63,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
64,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
65,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
66,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
